order_id,customer_id,order_date,status,total_amount,shipping_country
491,e3ff22a6-a87c-4aa8-a636-cf2b68d2b10d,2025-04-17T23:28:46.453868,paid,8095.09,Germany
492,3ffbd932-9afe-4f1b-9cf9-0a9ce578d356,2024-12-24T23:28:46.453895,returned,961.02,France
493,658a2e0f-fe9d-49a6-a13e-8f60240727bf,2024-08-11T23:28:46.453924,paid,7037.75,India
494,5a35f400-2eca-4787-9d0c-3316e14448ca,2025-01-09T23:28:46.453951,paid,5919.15,Canada
495,58958151-d4e7-4c18-9d76-f6284f3a9c92,2024-06-20T23:28:46.453979,shipped,13247.95,Canada
496,1087a771-ee51-44e5-920c-8f55318de1c0,2024-12-21T23:28:46.454007,paid,6460.78,USA
497,c3dd50ea-3381-4798-a7ed-0d1636e21053,2023-11-22T23:28:46.454034,paid,8120.82,India
498,ee6eb6d1-3d00-42d2-9925-ac935fcc40ce,2024-04-05T23:28:46.454061,shipped,6734.21,Japan
499,8154d141-9972-48bb-ad17-cffa6c0eb6bf,2023-12-09T23:28:46.454089,paid,1490.64,UK
500,f4041636-47ba-4fb8-b7e2-bb01bcd655e8,2025-10-03T23:28:46.454116,paid,2621.34,Australia
501,651c5680-ae82-4a87-bb17-d9aabf91dc14,2025-10-19T23:28:46.454145,paid,5977.54,UK
502,2c8a7f78-56e4-4e34-a473-4a7e954dfe53,2024-11-13T23:28:46.454178,paid,3285.20,Canada
503,a218bafd-37ca-480c-baf3-902e64e81f56,2024-01-27T23:28:46.454216,paid,6824.42,Japan
504,9ff692f0-b399-4664-95a8-10443b7c7719,2025-02-02T23:28:46.454250,paid,6947.85,France
505,17e4f798-ba56-49a1-baac-ec3d497fb273,2024-08-14T23:28:46.454277,shipped,2840.77,Germany
506,6d721994-a384-4a35-b391-d7a73b292120,2024-06-07T23:28:46.454305,paid,6762.37,France
507,04de9d15-3b84-4bbf-aebc-70c07a7ff6ad,2024-03-06T23:28:46.454333,paid,7289.42,USA
508,b7fddab2-10e2-49a0-bca1-b0bde63920d2,2024-01-01T23:28:46.454368,paid,82.96,Canada
509,b3c00ea9-e5b1-45ec-8975-2f819fb9d336,2024-09-02T23:28:46.454397,paid,4920.63,France
510,80d4b519-e168-4fc0-b2dc-2388ed549b11,2025-01-26T23:28:46.454447,paid,8341.68,Germany
511,2c8a7f78-56e4-4e34-a473-4a7e954dfe53,2024-04-18T23:28:46.454478,paid,7648.56,Canada
512,37fc2838-2485-4d91-8c50-63348358e1f8,2024-09-14T23:28:46.454508,shipped,5875.41,USA
513,91188a93-fc95-4dc8-b7de-7be003d921f4,2024-09-05T23:28:46.454536,shipped,2999.39,India
514,cf2e5f3d-880e-4cde-9e7a-70c89b693c45,2024-03-22T23:28:46.454563,paid,1678.05,Canada
515,2b4b7e04-9584-4bfc-b8aa-f55ac1dac253,2025-01-07T23:28:46.454591,paid,2111.44,Canada
516,b227bce0-b06b-4d93-a914-94c0d0e49b7f,2024-03-19T23:28:46.454619,shipped,3452.84,USA
517,151d17d6-d055-4dcd-aa50-a85f635166dd,2024-09-20T23:28:46.454655,paid,4854.34,Japan
518,8bbdf75f-434b-4538-8200-c3cbf7937310,2025-05-18T23:28:46.454693,paid,3410.62,France
519,ec35b0a0-1806-4e63-99e5-42a8f807f147,2025-05-07T23:28:46.454728,shipped,5953.63,India
520,dbba1c80-fe89-4966-9def-d9a652b72ae5,2024-06-29T23:28:46.454767,pending,1440.98,UK
521,b8bc7ce7-b23e-472d-8f81-5eb5dc3a9643,2024-03-24T23:28:46.454800,paid,861.79,Germany
522,dc667180-167c-4d8a-a5f6-53be272c787b,2025-10-17T23:28:46.454830,shipped,8727.83,Canada
523,a8631834-2865-44dc-9b0d-986fb7ae256c,2025-01-10T23:28:46.454859,returned,4239.84,Germany
524,264575c7-d457-4b6f-80bb-d908335c4034,2024-01-14T23:28:46.454885,shipped,9737.27,Japan
525,28a037d4-05a7-4ac1-99d2-ac1467bfab4a,2025-05-14T23:28:46.454912,paid,9301.17,India
526,6cb731c0-156f-43a1-acc8-0c236d545e22,2025-07-14T23:28:46.454940,shipped,10992.51,France
527,ee6eb6d1-3d00-42d2-9925-ac935fcc40ce,2025-09-06T23:28:46.454967,paid,2167.02,Japan
528,f08ebb18-700f-438b-a010-8c06e0c34523,2024-07-09T23:28:46.455001,paid,4255.58,India
529,99b2d1e0-7206-4d78-8db5-c5530dc03bbf,2023-12-12T23:28:46.455045,paid,1826.14,Canada
530,4388e90d-a5c0-46c5-8d96-7747c7ef13c7,2024-06-07T23:28:46.455075,shipped,2722.96,UK
531,cd6378d0-b396-4103-bc7e-e2b534b1428f,2025-02-21T23:28:46.455103,paid,9029.93,UK
532,7d7756d1-d500-459d-890b-2226f3534f5e,2024-12-21T23:28:46.455145,paid,5665.48,India
533,9d2b484b-5331-42a8-94cd-36f53036cb3b,2025-05-30T23:28:46.455174,paid,3099.27,UK
534,fe86b20a-99b1-4e28-b101-d08f240e1f40,2024-02-01T23:28:46.455201,cancelled,4254.44,Japan
535,a3260f52-62eb-45cc-86ac-d1cea5e08a0b,2025-01-21T23:28:46.455228,paid,10450.94,India
536,35626fa8-6cfe-48bf-b2be-1a0e5a7cc47f,2025-04-29T23:28:46.455256,shipped,6765.68,Japan
537,e983c879-e3b0-4ba7-8f26-c417cddd4d3e,2025-08-09T23:28:46.455285,paid,9682.44,Canada
538,2372f764-981c-4aaa-8468-6411fb3b3125,2024-12-18T23:28:46.455314,shipped,7183.16,Germany
539,7872c67c-ca4f-4ab7-99c8-67105c312b8f,2023-12-13T23:28:46.455343,shipped,9238.69,India
540,ce10d58b-e1cb-44bc-877f-afbba731ec48,2024-05-15T23:28:46.455373,paid,14424.61,India
541,80d4b519-e168-4fc0-b2dc-2388ed549b11,2025-06-26T23:28:46.455418,paid,7499.79,Germany
542,c2deb452-5df9-426d-8f64-bba084dfceb3,2024-07-05T23:28:46.455450,paid,9378.34,USA
543,d956446f-75ca-4dc2-a53d-8c1a6937a42f,2025-04-04T23:28:46.455482,paid,3103.18,UK
544,e256b5d9-bdeb-4687-817b-585d2e30e834,2025-05-05T23:28:46.455511,shipped,2638.40,Canada
545,28a037d4-05a7-4ac1-99d2-ac1467bfab4a,2024-07-30T23:28:46.455539,cancelled,5097.06,India
546,1873ef1f-17f6-4544-a504-f55c76015b1c,2025-07-02T23:28:46.455568,cancelled,1391.15,Germany
547,4a557de1-8659-4425-8c97-23778111ae9d,2024-12-29T23:28:46.455596,shipped,9304.39,Germany
548,3b95ae22-4d94-4898-9233-7b6e12ed3dcf,2024-08-18T23:28:46.455624,shipped,5523.18,Canada
549,602bd98d-588c-4547-88a4-c93e471dad7f,2023-11-18T23:28:46.455652,paid,1466.34,UK
550,72677979-358f-4ee5-85cf-35323ffaaefc,2025-07-05T23:28:46.455680,shipped,743.50,Germany
551,0681fdd5-52d1-49c7-b5c6-2282ea56db87,2025-03-26T23:28:46.455708,paid,8453.90,Australia
552,00bf1833-0cb2-40ff-8430-0d94c8c89dbd,2025-08-25T23:28:46.455735,paid,7779.52,Australia
553,34366a01-c94e-4e58-a3ab-34ee7a0bab5e,2025-10-25T23:28:46.455765,shipped,1369.76,Australia
554,1669799b-7906-4214-bf39-407676f808af,2025-04-26T23:28:46.455794,paid,13709.00,USA
555,4b9f6110-ebbd-4667-aef8-431099e0c8e9,2025-07-15T23:28:46.455823,cancelled,226.62,UK
556,b227bce0-b06b-4d93-a914-94c0d0e49b7f,2025-01-09T23:28:46.455852,shipped,8328.27,USA
557,9ff692f0-b399-4664-95a8-10443b7c7719,2025-07-10T23:28:46.455880,cancelled,2748.15,France
558,25d61ec1-bb3e-4932-abb8-fb3fee94a4fa,2025-04-23T23:28:46.455907,paid,5727.29,Australia
559,6cb731c0-156f-43a1-acc8-0c236d545e22,2025-08-13T23:28:46.455942,paid,6484.25,France
560,c1bd0e2f-7cca-47ea-ba1f-3f3110f343be,2024-03-30T23:28:46.455972,paid,4015.90,France
561,ff3ffaad-b624-442a-812d-ecb46540aa7f,2024-06-19T23:28:46.456000,shipped,703.00,UK
562,970cb2ff-1196-4b86-b9b9-4482d4366bda,2024-04-09T23:28:46.456029,paid,5259.66,UK
563,d92658be-020c-4c96-8b8d-ee6218a0aee0,2025-04-05T23:28:46.456058,shipped,6370.33,USA
564,e75ab236-71bd-4cab-8f9f-e735f7fdbe31,2024-05-12T23:28:46.456087,pending,2656.39,Australia
565,8c8639df-cf94-4baf-ba32-e3c96c927a6a,2025-04-08T23:28:46.456114,cancelled,6579.05,Germany
566,0390a3e8-3607-4cbe-b222-67321e5662b5,2023-11-30T23:28:46.456141,paid,2768.11,Germany
567,08306c9f-841b-4afe-aeff-42b22b575bf4,2025-07-27T23:28:46.456169,paid,5860.27,Germany
568,12dc740d-f08d-4786-9e6f-acd04c231a0d,2024-09-05T23:28:46.456196,paid,11128.70,Germany
569,8e96c0f4-acb0-4355-abc3-930f2cb52705,2025-07-21T23:28:46.456224,shipped,2182.78,Germany
570,264575c7-d457-4b6f-80bb-d908335c4034,2024-07-24T23:28:46.456252,paid,53.42,Japan
571,c9ec81ff-7a3a-499a-be59-9cf116c53da1,2024-11-09T23:28:46.456280,shipped,2335.00,France
572,35772a70-71b4-42ff-a7ed-c23ee0b83648,2024-12-13T23:28:46.456308,paid,3979.94,UK
573,976d3a46-5469-421d-b28a-802180af2c36,2024-08-03T23:28:46.456336,paid,7154.36,Canada
574,e5a58881-5f25-4ba7-a9f8-56d7de87d0d1,2024-08-16T23:28:46.456371,paid,3536.51,USA
575,50ae45b1-e845-4e1b-8f72-a97180e4829e,2024-09-01T23:28:46.456401,paid,8796.34,Germany
576,2e30b402-e2ff-4826-8477-0861dbf361b2,2024-07-14T23:28:46.456441,cancelled,6580.93,France
577,a26f2cbb-72ac-4a34-8914-d189a324d2bb,2025-10-31T23:28:46.456470,returned,6056.99,Germany
578,08306c9f-841b-4afe-aeff-42b22b575bf4,2025-07-29T23:28:46.456594,paid,3974.55,Germany
579,b3a94c91-1315-4802-9c2f-59e19fdd9619,2025-06-20T23:28:46.456622,paid,4788.14,USA
580,37fc2838-2485-4d91-8c50-63348358e1f8,2025-05-25T23:28:46.456649,paid,4667.83,USA
581,8154d141-9972-48bb-ad17-cffa6c0eb6bf,2025-04-22T23:28:46.456676,paid,1028.06,UK
582,5d92377a-4e76-4299-9d62-68da2ab86e2f,2025-03-20T23:28:46.456712,shipped,12440.19,France
583,35f3941a-5491-4560-b9a4-cafde5b28b91,2023-11-14T23:28:46.456747,shipped,3392.07,Australia
584,21db73cc-1bfc-4548-893c-364b10e4f2d9,2024-01-24T23:28:46.456784,cancelled,2576.19,Japan
585,f7360ad0-aa55-42f3-b0b5-33e4dbfb4993,2024-01-01T23:28:46.456824,paid,4783.42,USA
586,a8d4e6bc-039e-4e96-b6f7-3069e6f0afd7,2024-06-08T23:28:46.456860,paid,5510.61,Germany
587,60e79156-bc3e-4faa-a86b-63b5d31d7c34,2025-07-11T23:28:46.456898,paid,12290.66,India
588,0edf3c8b-d44e-46da-ad72-1d496853cee0,2024-02-09T23:28:46.456934,cancelled,1956.17,Germany
589,23fcc075-38aa-4dd1-90b5-8327b713b388,2025-09-20T23:28:46.456977,shipped,5386.22,USA
590,f7e88171-9d39-44ab-8a97-deff6441d182,2025-10-17T23:28:46.457018,returned,8120.95,Canada
591,584ee86e-acdb-46fe-8c20-2fb3a42a2c28,2023-12-19T23:28:46.457059,paid,15258.87,India
592,6e142859-2fc2-4c48-b5de-e62f82ddbbcd,2024-02-14T23:28:46.457098,paid,12795.37,India
593,6f898a0b-d583-435f-9d37-ccc56477947c,2024-05-30T23:28:46.457138,shipped,444.56,India
594,06a7caa4-180c-45b0-9ec7-976f7b6439d3,2025-01-17T23:28:46.457182,shipped,4854.87,Australia
595,970cb2ff-1196-4b86-b9b9-4482d4366bda,2025-02-19T23:28:46.457222,paid,1747.47,UK
596,27580021-a756-485a-aff0-521d11fdc286,2025-10-12T23:28:46.457260,returned,888.69,Germany
597,71f27d60-8ef0-4eea-8b26-3891457c00f2,2024-08-10T23:28:46.457299,paid,2100.92,Germany
598,ac80daad-d94b-4d46-a8d9-141604a1d87c,2024-07-31T23:28:46.457338,pending,8094.62,Canada
599,3207f4b0-d83c-450b-b03c-938d421723e9,2024-01-08T23:28:46.457381,shipped,3862.80,Australia
600,9145c454-6ac2-4907-86a7-44f3dcae33e7,2023-11-21T23:28:46.457452,paid,4849.39,Canada
601,756f428b-2c53-42eb-8324-e885f5d26971,2024-12-29T23:28:46.457504,shipped,7374.76,Canada
602,e983c879-e3b0-4ba7-8f26-c417cddd4d3e,2025-07-24T23:28:46.457553,paid,6812.30,Canada
603,3706b05a-ea9a-4a28-8866-e006097f0b7e,2024-04-25T23:28:46.457599,shipped,4968.64,Canada
604,f7360ad0-aa55-42f3-b0b5-33e4dbfb4993,2024-04-17T23:28:46.457647,shipped,6847.27,USA
605,0b584597-5f3e-4526-b5bc-c8c4fbcd5f54,2025-02-17T23:28:46.457688,paid,5188.65,Germany
606,eb79bcaf-2333-45e9-9cf5-7155809cc8f7,2023-12-22T23:28:46.457730,paid,3657.26,Japan
607,60e42f73-93d2-41dd-a937-555200ee3a07,2025-09-12T23:28:46.457775,pending,2766.51,Japan
608,12a37567-106c-456b-93f0-277a94650f07,2024-11-03T23:28:46.457817,paid,115.25,Australia
609,e983c879-e3b0-4ba7-8f26-c417cddd4d3e,2024-02-12T23:28:46.457860,paid,3396.21,Canada
610,cebc80e7-c2b5-4e96-ad70-822c176dd1e2,2024-11-25T23:28:46.457906,returned,3139.60,Canada
611,72d25c8a-51fc-476a-ac08-70bb1bbb656d,2025-09-17T23:28:46.457956,shipped,4779.04,Japan
612,9933a71a-c48a-4ab7-8a14-3a8bd0908513,2024-01-20T23:28:46.458000,paid,5044.02,Japan
613,93d4fb8f-b85c-4708-85c2-d1338e5caa65,2023-12-10T23:28:46.458039,paid,936.70,Australia
614,ec48ab59-dbc8-4c7c-8f24-17c16dde2025,2024-12-03T23:28:46.458081,paid,6300.00,USA
615,a8a33fdb-bb84-4e46-9f61-b437b5af7d73,2024-07-30T23:28:46.458127,shipped,5358.69,Australia
616,3ce6be94-6d1d-4c47-9e5e-e602e0674253,2024-06-04T23:28:46.458175,cancelled,9094.05,Australia
617,4d9e95de-77bc-44ec-841f-4d2f129651fb,2023-12-02T23:28:46.458225,paid,3537.75,Japan
618,04de9d15-3b84-4bbf-aebc-70c07a7ff6ad,2024-10-23T23:28:46.458285,paid,6613.97,USA
619,975a2154-333e-48a9-896d-9b2a0bd4cd59,2025-08-05T23:28:46.458330,shipped,4354.51,India
620,118cbf77-1774-4a80-b940-a3f480c34df2,2023-12-23T23:28:46.458384,paid,819.02,India
621,4d3829b8-0a13-44a8-b839-5d17652bbc2c,2023-12-31T23:28:46.458430,paid,10354.57,Australia
622,e87b2b20-4536-47ee-a024-71f246b0d9ce,2024-08-24T23:28:46.458490,paid,4591.54,France
623,9ccecb27-598d-4f06-a9bc-aa5883749d3f,2024-05-14T23:28:46.458536,paid,7825.56,India
624,a3260f52-62eb-45cc-86ac-d1cea5e08a0b,2025-01-13T23:28:46.458581,returned,13289.86,India
625,606da2dc-e283-4278-aebb-3cdfe5a58173,2025-03-27T23:28:46.458627,paid,6114.83,UK
626,50fa1c70-2b75-4947-afb7-b2595a364768,2024-03-31T23:28:46.458673,paid,1970.82,India
627,3ec64af0-6050-4961-9207-c6b80f054f58,2025-09-06T23:28:46.458719,paid,206.65,UK
628,02cbea93-1dfe-42ed-ac0f-db983839a6ac,2025-04-13T23:28:46.458763,paid,5145.13,UK
629,9bdaec5b-7d57-40f6-913d-2b3184b088a0,2025-01-08T23:28:46.458809,paid,372.51,France
630,e97fa926-fb1e-4bc2-9621-a9ff1ac44a03,2024-01-04T23:28:46.458849,paid,8318.52,USA
631,8bbdf75f-434b-4538-8200-c3cbf7937310,2024-09-28T23:28:46.458892,paid,1562.28,France
632,defd9511-40a0-4031-a135-1fc7175cd0d1,2024-05-02T23:28:46.458934,paid,197.40,India
633,99b2d1e0-7206-4d78-8db5-c5530dc03bbf,2023-11-24T23:28:46.458977,paid,8056.80,Canada
634,70d03b0e-e7ec-4121-b3fa-7c1c1e6c006c,2024-06-20T23:28:46.459017,paid,10358.82,Germany
635,3df3b917-6b97-4f71-a2c9-c3d392caaf4a,2024-01-30T23:28:46.459058,paid,149.62,USA
636,07dcfc07-9fdf-4b59-8a5e-4a1603f2a3a2,2024-04-13T23:28:46.459096,shipped,5353.32,India
637,c7a8a79b-b845-4e1b-b725-836b26269706,2025-04-22T23:28:46.459134,paid,14262.55,Germany
638,5e7e46f6-6aa2-4fa9-b64a-240c0c2a805f,2025-06-12T23:28:46.459175,shipped,4003.25,India
639,cd6378d0-b396-4103-bc7e-e2b534b1428f,2024-08-25T23:28:46.459227,paid,2311.59,UK
640,4e625191-f650-4f4e-9792-9a1c4f0f142a,2025-04-19T23:28:46.459270,shipped,3488.36,India
641,d0ea5d6b-e0a9-46c5-b449-3a12278a3926,2025-01-24T23:28:46.459304,paid,19.63,USA
642,e5a58881-5f25-4ba7-a9f8-56d7de87d0d1,2024-03-08T23:28:46.459333,paid,6753.62,USA
643,ec48ab59-dbc8-4c7c-8f24-17c16dde2025,2025-06-13T23:28:46.459363,paid,7447.70,USA
644,96b3bc51-2fa8-4019-b3b1-21f25cbf124f,2024-12-31T23:28:46.459391,paid,9254.83,India
645,6341d3df-0898-4915-bf81-29998ab3242c,2024-01-21T23:28:46.459420,cancelled,5033.96,UK
646,54109ec0-9b19-43f4-aefd-144834adb3b8,2025-02-07T23:28:46.459474,paid,6778.96,Japan
647,317efc6c-be58-4041-82bc-f101d37ffefe,2025-02-02T23:28:46.459505,shipped,1148.10,France
648,6d156202-76b0-441d-ad28-0827c529f3e0,2025-10-01T23:28:46.459534,returned,4027.81,Canada
649,9ff692f0-b399-4664-95a8-10443b7c7719,2025-10-24T23:28:46.459563,paid,8298.29,France
650,0df232d5-d0eb-48b6-8f66-30887ca82406,2024-03-07T23:28:46.459593,paid,806.20,Australia
651,92f7a288-130e-4399-baa6-a1fb9107dc15,2024-09-23T23:28:46.459622,shipped,1843.21,Australia
652,74491380-a86e-4dc9-a578-7a4f30d85ee8,2025-06-23T23:28:46.459651,paid,4140.52,Australia
653,c7a8a79b-b845-4e1b-b725-836b26269706,2024-01-03T23:28:46.459680,shipped,2706.80,Germany
654,27043aa7-c897-4521-b925-903465147c43,2025-08-13T23:28:46.459711,paid,5148.52,France
655,b2b3327e-ef7b-4802-84bb-8ad6bd1a9f21,2024-12-28T23:28:46.459740,paid,10544.46,USA
656,e419ae6f-cc9f-4ea7-8d5e-28ada22bf39d,2025-03-17T23:28:46.459769,cancelled,4746.38,Australia
657,dfd2b51f-2089-4712-8af4-90020da27fa9,2025-07-27T23:28:46.459799,paid,7942.56,Canada
658,e4c59372-176c-4d8b-9aac-c2a8f9165be7,2024-09-21T23:28:46.459829,paid,11352.95,India
659,71c4522d-949b-478a-9192-4eea5d1a1ea8,2024-05-16T23:28:46.459860,paid,12578.91,UK
660,04de9d15-3b84-4bbf-aebc-70c07a7ff6ad,2024-05-04T23:28:46.459894,paid,9089.17,USA
661,441c9e8b-0d85-41c6-bbb0-7b6d34afaaeb,2025-02-02T23:28:46.459922,shipped,7704.46,UK
662,78be4133-d3cc-4c94-81ea-5199eeaa0e5e,2024-07-15T23:28:46.459950,shipped,7041.14,Australia
663,4d9e95de-77bc-44ec-841f-4d2f129651fb,2024-01-23T23:28:46.459978,returned,7233.24,Japan
664,9ccecb27-598d-4f06-a9bc-aa5883749d3f,2024-01-05T23:28:46.460006,shipped,5016.74,India
665,118cbf77-1774-4a80-b940-a3f480c34df2,2023-12-27T23:28:46.460036,paid,7309.70,India
666,da2767df-1a5c-426c-834e-713f19b9472e,2024-01-29T23:28:46.460066,returned,980.64,France
667,67710555-c64e-4cd0-a1ea-0a1bf95438b2,2023-12-13T23:28:46.460095,paid,3395.28,Germany
668,8b239247-52d1-4775-9083-c052774dfc4f,2024-08-17T23:28:46.460124,paid,5339.15,Japan
669,f4ea8e59-1c26-4f72-8d27-16724168d5c9,2025-02-25T23:28:46.460152,paid,390.80,UK
670,a41b595e-8f2c-4533-9df9-9a8a368bf596,2025-04-12T23:28:46.460181,shipped,9963.71,India
671,3878dea2-c899-4964-864b-4352874a2fa5,2024-08-21T23:28:46.460210,paid,2237.46,Canada
672,317efc6c-be58-4041-82bc-f101d37ffefe,2025-10-10T23:28:46.460242,paid,1051.02,France
673,d0ea5d6b-e0a9-46c5-b449-3a12278a3926,2024-06-28T23:28:46.460281,paid,9246.83,USA
674,f4ea8e59-1c26-4f72-8d27-16724168d5c9,2024-12-08T23:28:46.460321,shipped,8376.74,UK
675,a09e5ecb-6d6f-420d-9495-9fff5fbfd9f3,2025-06-02T23:28:46.460351,shipped,4798.51,Japan
676,b010fbc3-0c19-406d-bff9-ba0dd511e678,2024-09-09T23:28:46.460389,paid,987.14,Japan
677,65f136df-d50c-480e-a0a4-ab0aad7e5647,2023-12-03T23:28:46.460420,pending,1100.07,India
678,534917bc-103f-48b0-9a57-3557b4214c05,2024-01-27T23:28:46.460464,paid,4744.61,Japan
679,1a29cfbe-f19b-4f66-b009-41e6bf232e47,2024-01-27T23:28:46.460497,paid,5332.18,Japan
680,ec35b0a0-1806-4e63-99e5-42a8f807f147,2024-02-09T23:28:46.460527,paid,2337.62,India
681,b269f4bb-9b7a-4de9-b483-6e0dac0b41b3,2025-06-05T23:28:46.460556,paid,5025.50,Australia
682,88d4bae9-4739-4a18-8302-e4ede48937a9,2024-03-15T23:28:46.460586,shipped,1929.82,Japan
683,d7a09621-3d03-46f9-904d-c52f88a15ae6,2024-07-12T23:28:46.460615,shipped,6781.92,UK
684,9e038a58-6200-46b3-ba14-be5a6012737e,2025-05-20T23:28:46.460643,shipped,8521.07,Canada
685,919df88e-65c5-4d9c-ba55-f846cbc2d375,2025-01-29T23:28:46.460673,paid,2482.52,Canada
686,d6d565e2-195b-4807-b023-5f72415ef7c1,2025-05-11T23:28:46.460701,paid,4828.30,France
687,7f6a531a-b5b3-4da1-9ad8-c2497484712d,2024-04-08T23:28:46.460729,paid,1393.16,Australia
688,a230ec0e-cde4-40ee-b948-7c3eab92c6a1,2024-04-21T23:28:46.460757,paid,9360.39,UK
689,0daf6f5d-a038-4728-b187-70b74a73d5c1,2025-08-14T23:28:46.460786,returned,1847.07,Japan
690,a8631834-2865-44dc-9b0d-986fb7ae256c,2023-11-26T23:28:46.460819,shipped,8257.57,Germany
691,69079bd7-9494-4bb1-9974-c6a8255be5b0,2024-02-20T23:28:46.460849,paid,3519.75,Canada
692,ff0cda03-03f1-4c88-b5af-eb697cbf6e35,2025-08-14T23:28:46.460878,returned,3318.35,Canada
693,610291c4-5a4b-4063-a406-5794844c3825,2024-04-12T23:28:46.460907,paid,6843.15,France
694,b2b3327e-ef7b-4802-84bb-8ad6bd1a9f21,2024-08-06T23:28:46.460935,shipped,9513.00,USA
695,a223a78f-39f5-448d-b172-59252eb18721,2025-03-29T23:28:46.460963,shipped,6555.66,UK
696,610291c4-5a4b-4063-a406-5794844c3825,2025-02-14T23:28:46.460992,paid,1518.43,France
697,f1396ae2-4283-4c1a-a1a2-1d3f1094c6eb,2025-07-03T23:28:46.461021,paid,2864.10,USA
698,a94553c9-5d26-4043-8028-8f940b427dad,2025-04-07T23:28:46.461049,returned,14291.79,UK
699,23fff952-b246-4b91-9192-96716e1c64e5,2023-12-21T23:28:46.461079,paid,4531.37,Japan
700,b8745775-6c0a-4900-912a-d85ccb26d30f,2025-06-17T23:28:46.461108,pending,2996.79,India
701,9933a71a-c48a-4ab7-8a14-3a8bd0908513,2024-02-20T23:28:46.461137,paid,7681.94,Japan
702,9e8eca8b-a9f5-45cb-96cb-22a51d8e67ee,2024-03-27T23:28:46.461165,shipped,2305.67,Canada
703,8c918f39-aad5-46dd-81fe-8ef206ab4db4,2025-11-03T23:28:46.461195,paid,6774.53,Germany
704,e5b70b91-5f59-4e5d-9e6c-b11603ccfe91,2023-12-05T23:28:46.461224,paid,6713.50,India
705,0bd3e7a5-8767-4c2c-97a7-854fab606730,2024-10-17T23:28:46.461255,shipped,12278.07,France
706,160539c8-302c-486a-b1f4-9846bafa7e57,2025-08-08T23:28:46.461284,paid,4721.81,USA
707,95b357c9-d44a-42d0-8ab1-d349e7b80e56,2025-03-18T23:28:46.461319,paid,2812.73,Germany
708,342c7873-1596-4d2d-9605-f0668fabcc1b,2023-12-28T23:28:46.461360,returned,1786.33,Australia
709,7eddce40-a3d1-48dd-9b64-5f22f6b81a9f,2025-02-27T23:28:46.461400,paid,7163.32,Japan
710,92361cc2-54e1-40d3-ab69-71a5e3d0fab2,2024-10-05T23:28:46.461468,shipped,5272.07,USA
711,8212d659-30fa-477d-9000-8ce5189df385,2024-04-20T23:28:46.461511,pending,10152.36,India
712,9e038a58-6200-46b3-ba14-be5a6012737e,2025-05-24T23:28:46.461550,paid,9604.61,Canada
713,5272d376-761f-4741-bc61-d0f015ad55d2,2024-07-22T23:28:46.461592,paid,7400.06,France
714,e330aa7e-8c97-4567-9389-ef02ed2eacfb,2024-05-19T23:28:46.461633,paid,6847.30,Australia
715,c9a38f05-e17c-4b86-a7d3-2437f1fbee71,2024-12-28T23:28:46.461676,pending,9040.97,UK
716,2593b9a3-286f-4dfc-b08c-81d2dc62e173,2025-01-30T23:28:46.461721,shipped,5062.47,France
717,cb7e0496-d8b3-4a00-9e3d-78bf02fc57b4,2025-02-17T23:28:46.461766,paid,6331.54,France
718,38fd3410-fb7b-4218-ac33-dd5bc9c2e720,2024-12-28T23:28:46.461816,paid,1413.86,India
719,7667e45b-1d5a-461e-abaa-12f7fd6c2af9,2024-06-28T23:28:46.461860,shipped,3982.82,India
720,c4addaac-ac98-4f42-99f3-9a4035fd5f35,2024-01-10T23:28:46.461906,paid,10193.39,UK
721,fa4ef249-183e-4e53-a946-14d1d3f9f6f2,2025-05-04T23:28:46.461950,paid,1639.23,Australia
722,3583d919-75f2-4ab8-84bc-c217e2b4ad60,2025-10-08T23:28:46.461994,paid,735.48,Japan
723,6159789c-159f-4b70-90a4-c1eb84d71a1e,2024-07-23T23:28:46.462039,paid,1393.16,USA
724,aae5111c-d590-44b5-85f0-086a1f2a6760,2024-08-18T23:28:46.462086,paid,9199.21,India
725,b6dd7eb3-540b-4a94-b4be-d2353bc0e575,2024-06-27T23:28:46.462127,paid,9084.13,Germany
726,264575c7-d457-4b6f-80bb-d908335c4034,2024-11-21T23:28:46.462170,paid,4166.53,Japan
727,3b075609-45b4-40fc-9b94-cb2363d76196,2025-05-25T23:28:46.462213,shipped,7858.23,UK
728,9298ec18-7a0c-4081-b91f-62f2e7680a90,2024-01-04T23:28:46.462258,paid,3940.62,India
729,af2e90c6-11cc-40a4-a7c1-a3568c60d81f,2024-04-08T23:28:46.462304,paid,3028.96,USA
730,d3ecf03a-ea85-445d-b2c9-b446afc1086f,2024-06-21T23:28:46.462349,shipped,7120.47,UK
731,bffd8870-1668-48d3-9352-ff0403686dc5,2025-01-26T23:28:46.462409,shipped,6512.83,Germany
732,cef7229a-e102-4354-8f49-1cb1e93aae1f,2024-10-27T23:28:46.462475,paid,5632.85,India
733,ac79849a-2e8e-4bc8-bb7f-8bad362b0279,2024-12-17T23:28:46.462524,paid,3555.91,Germany
734,c325d984-3144-46c3-b985-c29795fba31f,2023-11-20T23:28:46.462569,shipped,2639.30,Japan
735,99b2d1e0-7206-4d78-8db5-c5530dc03bbf,2025-02-11T23:28:46.462614,paid,946.89,Canada
736,da13009b-2dbb-406c-b20f-e39619673c0a,2025-09-30T23:28:46.462660,shipped,4395.61,USA
