order_item_id,order_id,product_id,quantity,unit_price
2226,632,21,1,158.14
2227,633,24,1,890.67
2228,633,1,1,272.55
2229,633,111,4,798.23
2230,633,176,3,125.10
2231,633,60,5,386.44
2232,633,54,2,696.58
2233,634,51,2,765.92
2234,634,182,4,858.51
2235,634,127,3,337.53
2236,634,155,5,876.07
2237,635,114,2,74.81
2238,636,2,2,392.07
2239,636,21,5,158.14
2240,636,46,5,301.10
2241,636,51,2,765.92
2242,636,68,1,741.14
2243,637,195,2,868.68
2244,637,20,2,283.43
2245,637,49,4,863.76
2246,637,48,5,872.13
2247,637,83,3,769.73
2248,637,194,5,366.69
2249,638,130,4,229.30
2250,638,164,3,513.25
2251,638,74,3,55.50
2252,638,56,2,689.90
2253,639,2,2,392.07
2254,639,168,1,209.68
2255,639,175,1,488.78
2256,639,65,1,674.91
2257,639,73,4,38.52
2258,640,188,4,192.06
2259,640,16,1,88.16
2260,640,159,4,657.99
2261,641,191,1,19.63
2262,642,151,5,688.73
2263,642,198,1,170.37
2264,642,93,5,627.92
2265,643,187,3,863.21
2266,643,82,4,674.75
2267,643,116,3,719.69
2268,644,77,5,935.02
2269,644,196,2,331.83
2270,644,126,2,554.16
2271,644,81,5,561.55
2272,645,11,3,403.48
2273,645,177,4,955.88
2274,646,119,2,849.76
2275,646,84,2,761.72
2276,646,104,4,169.31
2277,646,116,4,719.69
2278,647,36,3,382.70
2279,648,162,1,559.35
2280,648,39,4,713.97
2281,648,103,2,182.05
2282,648,94,2,124.24
2283,649,48,4,872.13
2284,649,56,2,689.90
2285,649,25,3,378.71
2286,649,5,3,348.38
2287,649,101,2,624.35
2288,650,128,4,201.55
2289,651,78,3,248.47
2290,651,141,2,548.90
2291,652,125,4,228.57
2292,652,156,4,806.56
2293,653,41,3,502.39
2294,653,125,1,228.57
2295,653,171,1,706.58
2296,653,16,3,88.16
2297,654,123,4,14.97
2298,654,156,2,806.56
2299,654,75,4,527.86
2300,654,37,4,111.28
2301,654,61,1,665.04
2302,654,133,3,84.64
2303,655,41,4,502.39
2304,655,87,5,759.57
2305,655,162,1,559.35
2306,655,80,5,127.51
2307,655,176,2,125.10
2308,655,159,5,657.99
2309,656,88,2,661.86
2310,656,186,3,18.32
2311,656,96,5,673.54
2312,657,17,4,759.61
2313,657,5,2,348.38
2314,657,115,2,830.45
2315,657,95,3,848.82
2316,658,60,3,386.44
2317,658,81,5,561.55
2318,658,163,3,865.18
2319,658,122,2,888.10
2320,658,72,2,594.83
2321,658,143,3,608.16
2322,659,147,2,633.24
2323,659,59,4,994.72
2324,659,182,5,858.51
2325,659,152,4,140.88
2326,659,157,1,482.36
2327,659,61,3,665.04
2328,660,25,3,378.71
2329,660,99,1,786.45
2330,660,193,5,815.67
2331,660,38,4,117.01
2332,660,160,4,655.05
2333,661,187,2,863.21
2334,661,69,3,895.57
2335,661,18,2,87.57
2336,661,116,3,719.69
2337,661,100,1,957.12
2338,662,64,3,168.76
2339,662,58,3,372.92
2340,662,163,5,865.18
2341,662,1,4,272.55
2342,663,38,5,117.01
2343,663,70,5,406.76
2344,663,82,2,674.75
2345,663,125,2,228.57
2346,663,81,5,561.55
2347,664,31,2,40.25
2348,664,76,5,667.06
2349,664,188,5,192.06
2350,664,16,3,88.16
2351,664,189,2,188.08
2352,665,109,3,755.12
2353,665,180,2,738.06
2354,665,3,2,381.58
2355,665,77,3,935.02
2356,666,8,4,245.16
2357,667,95,4,848.82
2358,668,115,4,830.45
2359,668,161,5,403.47
2360,669,153,3,105.33
2361,669,114,1,74.81
2362,670,117,5,823.39
2363,670,71,4,887.25
2364,670,51,3,765.92
2365,671,151,3,688.73
2366,671,33,1,171.27
2367,672,14,3,350.34
2368,673,123,4,14.97
2369,673,95,5,848.82
2370,673,37,1,111.28
2371,673,81,4,561.55
2372,673,185,3,861.79
2373,674,46,1,301.10
2374,674,84,3,761.72
2375,674,157,3,482.36
2376,674,195,5,868.68
2377,675,11,2,403.48
2378,675,131,4,485.14
2379,675,15,1,527.35
2380,675,186,1,18.32
2381,675,184,2,752.66
2382,676,27,2,447.29
2383,676,134,2,46.28
2384,677,194,3,366.69
2385,678,87,3,759.57
2386,678,21,1,158.14
2387,678,106,4,576.94
2388,679,140,4,980.77
2389,679,16,2,88.16
2390,679,135,5,231.06
2391,679,107,1,77.48
2392,680,115,1,830.45
2393,680,41,3,502.39
2394,681,62,5,899.63
2395,681,15,1,527.35
2396,682,165,2,964.91
2397,683,11,2,403.48
2398,683,57,2,236.12
2399,683,195,5,868.68
2400,683,60,3,386.44
2401,684,100,4,957.12
2402,684,194,1,366.69
2403,684,163,5,865.18
2404,685,127,4,337.53
2405,685,7,5,63.01
2406,685,172,1,817.35
2407,686,52,5,965.66
2408,687,54,2,696.58
2409,688,126,5,554.16
2410,688,2,3,392.07
2411,688,90,5,660.94
2412,688,180,2,738.06
2413,688,21,4,158.14
2414,689,39,1,713.97
2415,689,138,5,226.62
2416,690,69,5,895.57
2417,690,143,4,608.16
2418,690,96,2,673.54
2419,691,194,3,366.69
2420,691,156,3,806.56
2421,692,84,4,761.72
2422,692,67,1,271.47
2423,693,74,5,55.50
2424,693,116,4,719.69
2425,693,8,2,245.16
2426,693,115,2,830.45
2427,693,155,1,876.07
2428,693,167,1,659.60
2429,694,28,5,793.57
2430,694,191,3,19.63
2431,694,53,2,328.98
2432,694,52,5,965.66
2433,695,93,2,627.92
2434,695,119,5,849.76
2435,695,14,3,350.34
2436,696,131,3,485.14
2437,696,7,1,63.01
2438,697,47,2,202.59
2439,697,86,4,614.73
2440,698,100,2,957.12
2441,698,185,4,861.79
2442,698,84,4,761.72
2443,698,118,5,26.71
2444,698,101,5,624.35
2445,698,155,3,876.07
2446,699,64,5,168.76
2447,699,20,1,283.43
2448,699,158,1,15.40
2449,699,28,3,793.57
2450,699,1,1,272.55
2451,699,8,3,245.16
2452,700,98,1,619.94
2453,700,187,1,863.21
2454,700,146,3,169.62
2455,700,41,2,502.39
2456,701,49,4,863.76
2457,701,109,1,755.12
2458,701,190,3,243.44
2459,701,96,1,673.54
2460,701,20,1,283.43
2461,701,72,3,594.83
2462,702,68,2,741.14
2463,702,117,1,823.39
2464,703,191,1,19.63
2465,703,175,1,488.78
2466,703,8,2,245.16
2467,703,122,4,888.10
2468,703,45,5,361.72
2469,703,4,5,82.96
2470,704,70,5,406.76
2471,704,6,4,985.41
2472,704,180,1,738.06
2473,705,178,4,676.95
2474,705,40,1,858.73
2475,705,56,1,689.90
2476,705,17,4,759.61
2477,705,102,4,727.66
2478,705,174,4,518.14
2479,706,45,1,361.72
2480,706,4,3,82.96
2481,706,148,3,188.23
2482,706,12,4,886.63
2483,707,69,3,895.57
2484,707,7,2,63.01
2485,708,177,1,955.88
2486,708,115,1,830.45
2487,709,112,1,521.69
2488,709,144,3,647.03
2489,709,180,3,738.06
2490,709,126,1,554.16
2491,709,60,5,386.44
2492,710,117,2,823.39
2493,710,121,3,227.66
2494,710,140,3,980.77
2495,711,142,3,972.94
2496,711,139,4,214.70
2497,711,38,2,117.01
2498,711,83,5,769.73
2499,711,189,4,188.08
2500,711,164,3,513.25
2501,712,89,4,589.26
2502,712,197,5,957.02
2503,712,75,4,527.86
2504,712,38,3,117.01
2505,713,23,3,180.47
2506,713,155,3,876.07
2507,713,65,4,674.91
2508,713,36,4,382.70
2509,714,175,2,488.78
2510,714,43,5,178.28
2511,714,11,3,403.48
2512,714,88,5,661.86
2513,714,130,2,229.30
2514,715,36,4,382.70
2515,715,53,1,328.98
2516,715,178,5,676.95
2517,715,102,5,727.66
2518,715,21,1,158.14
2519,716,27,2,447.29
2520,716,148,2,188.23
2521,716,2,3,392.07
2522,716,66,4,516.58
2523,716,141,1,548.90
2524,717,188,4,192.06
2525,717,96,5,673.54
2526,717,141,4,548.90
2527,718,148,4,188.23
2528,718,90,1,660.94
2529,719,164,4,513.25
2530,719,165,2,964.91
2531,720,193,4,815.67
2532,720,49,2,863.76
2533,720,184,1,752.66
2534,720,1,3,272.55
2535,720,130,2,229.30
2536,720,28,4,793.57
2537,721,54,1,696.58
2538,721,139,2,214.70
2539,721,164,1,513.25
2540,722,8,3,245.16
2541,723,54,2,696.58
2542,724,19,3,729.82
2543,724,18,4,87.57
2544,724,65,1,674.91
2545,724,116,5,719.69
2546,724,31,3,40.25
2547,724,109,3,755.12
2548,725,96,5,673.54
2549,725,54,5,696.58
2550,725,78,4,248.47
2551,725,110,5,247.93
2552,726,11,3,403.48
2553,726,174,3,518.14
2554,726,126,1,554.16
2555,726,9,3,13.77
2556,726,128,4,201.55
2557,727,193,4,815.67
2558,727,138,5,226.62
2559,727,198,5,170.37
2560,727,26,3,870.20
2561,728,126,1,554.16
2562,728,7,4,63.01
2563,728,98,3,619.94
2564,728,10,5,35.47
2565,728,125,1,228.57
2566,728,195,1,868.68
2567,729,186,1,18.32
2568,729,184,4,752.66
2569,730,192,4,258.45
2570,730,87,1,759.57
2571,730,62,3,899.63
2572,730,155,3,876.07
2573,731,199,4,888.80
2574,731,181,1,781.14
2575,731,116,1,719.69
2576,731,56,2,689.90
2577,731,158,5,15.40
2578,732,200,2,192.04
2579,732,8,4,245.16
2580,732,130,3,229.30
2581,732,114,5,74.81
2582,732,18,4,87.57
2583,732,129,5,571.18
2584,733,186,5,18.32
2585,733,13,4,233.97
2586,733,65,2,674.91
2587,733,150,4,151.28
2588,733,31,3,40.25
2589,733,179,2,226.37
2590,734,75,5,527.86
2591,735,110,2,247.93
2592,735,29,1,200.83
2593,735,176,2,125.10
2594,736,125,2,228.57
2595,736,64,4,168.76
2596,736,2,1,392.07
2597,736,100,3,957.12
2598,737,58,5,372.92
2599,737,88,4,661.86
2600,738,183,1,985.50
2601,738,114,1,74.81
2602,739,36,5,382.70
2603,739,34,5,655.06
2604,740,113,4,899.29
2605,741,179,5,226.37
2606,741,111,3,798.23
2607,741,6,5,985.41
2608,742,108,4,228.98
2609,743,72,4,594.83
2610,744,180,3,738.06
2611,744,109,3,755.12
2612,744,18,4,87.57
2613,744,17,4,759.61
2614,744,23,5,180.47
2615,745,36,1,382.70
2616,745,31,2,40.25
2617,746,147,2,633.24
2618,747,51,3,765.92
2619,747,115,4,830.45
2620,747,169,1,177.78
2621,747,140,2,980.77
2622,747,96,5,673.54
2623,747,143,4,608.16
2624,748,144,1,647.03
2625,749,52,3,965.66
2626,749,38,2,117.01
2627,750,180,1,738.06
2628,750,101,1,624.35
2629,750,3,5,381.58
2630,750,96,3,673.54
2631,750,16,5,88.16
2632,750,131,5,485.14
2633,751,78,2,248.47
2634,752,63,2,206.65
2635,752,123,4,14.97
2636,752,55,4,825.60
2637,753,55,5,825.60
2638,753,26,5,870.20
2639,753,45,1,361.72
2640,753,100,2,957.12
2641,754,33,5,171.27
2642,754,131,1,485.14
2643,754,38,5,117.01
2644,754,195,2,868.68
2645,754,18,2,87.57
2646,754,123,4,14.97
2647,755,93,4,627.92
2648,755,58,1,372.92
2649,755,68,3,741.14
2650,755,105,4,929.33
2651,755,16,1,88.16
2652,755,193,2,815.67
2653,756,186,2,18.32
2654,756,96,4,673.54
2655,756,101,5,624.35
2656,756,116,5,719.69
2657,756,156,4,806.56
2658,756,58,2,372.92
2659,757,154,3,662.79
2660,757,134,4,46.28
2661,758,111,5,798.23
2662,759,107,1,77.48
2663,760,22,1,540.27
2664,760,181,3,781.14
2665,760,199,3,888.80
2666,760,38,4,117.01
2667,760,198,3,170.37
2668,761,167,5,659.60
2669,761,88,3,661.86
2670,761,78,3,248.47
2671,761,138,4,226.62
2672,762,125,5,228.57
2673,762,99,5,786.45
2674,762,194,5,366.69
2675,762,177,5,955.88
2676,762,151,2,688.73
2677,763,87,3,759.57
2678,763,24,5,890.67
2679,763,178,5,676.95
2680,763,126,5,554.16
2681,764,17,5,759.61
2682,764,65,5,674.91
2683,764,162,2,559.35
2684,764,69,3,895.57
2685,764,70,3,406.76
2686,764,74,2,55.50
2687,765,49,5,863.76
2688,765,90,4,660.94
2689,765,79,3,242.64
2690,765,50,3,67.42
2691,765,86,5,614.73
2692,766,172,5,817.35
2693,766,169,2,177.78
2694,766,49,3,863.76
2695,766,197,2,957.02
2696,767,176,2,125.10
2697,767,93,4,627.92
2698,767,183,5,985.50
2699,767,139,5,214.70
2700,767,142,2,972.94
2701,767,83,1,769.73
2702,768,186,3,18.32
2703,768,75,2,527.86
2704,768,164,4,513.25
2705,768,64,3,168.76
2706,768,53,2,328.98
2707,768,154,4,662.79
2708,769,184,5,752.66
2709,769,70,3,406.76
2710,769,146,2,169.62
2711,769,118,3,26.71
2712,770,19,4,729.82
2713,770,65,1,674.91
2714,770,32,1,171.87
2715,770,97,2,71.40
2716,770,141,3,548.90
2717,771,117,5,823.39
2718,771,141,5,548.90
2719,771,150,4,151.28
2720,771,71,2,887.25
2721,772,14,4,350.34
2722,772,110,5,247.93
2723,772,161,1,403.47
2724,773,112,2,521.69
2725,773,100,2,957.12
2726,773,81,1,561.55
2727,773,31,3,40.25
2728,774,11,1,403.48
2729,775,28,3,793.57
2730,775,141,2,548.90
2731,775,138,1,226.62
2732,776,176,1,125.10
2733,776,109,1,755.12
2734,776,53,1,328.98
2735,776,11,3,403.48
2736,776,170,5,781.87
2737,776,146,3,169.62
2738,777,111,2,798.23
2739,777,62,5,899.63
2740,777,60,5,386.44
2741,778,193,2,815.67
2742,778,69,1,895.57
2743,778,142,5,972.94
2744,778,91,5,403.88
2745,778,61,3,665.04
2746,779,44,2,743.50
2747,779,99,5,786.45
2748,780,5,5,348.38
2749,780,42,3,729.27
2750,780,24,4,890.67
2751,780,147,1,633.24
2752,780,190,1,243.44
2753,781,105,2,929.33
2754,781,57,4,236.12
2755,782,43,1,178.28
2756,782,45,2,361.72
2757,782,57,3,236.12
2758,782,72,4,594.83
2759,782,28,5,793.57
2760,783,99,1,786.45
2761,783,115,4,830.45
2762,783,55,4,825.60
2763,783,60,4,386.44
2764,783,26,2,870.20
2765,784,99,3,786.45
2766,784,158,2,15.40
2767,784,193,4,815.67
2768,784,98,4,619.94
2769,784,6,5,985.41
2770,784,139,3,214.70
2771,785,6,5,985.41
2772,785,128,4,201.55
2773,785,130,4,229.30
2774,786,53,5,328.98
2775,786,96,4,673.54
2776,786,37,2,111.28
2777,786,181,4,781.14
2778,786,20,2,283.43
2779,787,81,4,561.55
2780,787,91,3,403.88
2781,788,184,2,752.66
2782,788,75,4,527.86
2783,789,121,1,227.66
2784,789,7,4,63.01
2785,789,176,1,125.10
2786,789,145,4,813.05
2787,789,63,5,206.65
2788,790,93,4,627.92
2789,790,98,4,619.94
2790,790,6,4,985.41
2791,791,23,2,180.47
2792,791,112,3,521.69
2793,791,66,3,516.58
2794,791,90,3,660.94
2795,792,41,5,502.39
2796,792,44,5,743.50
2797,792,57,5,236.12
2798,792,150,2,151.28
2799,793,98,3,619.94
2800,794,195,2,868.68
2801,795,182,2,858.51
2802,796,158,5,15.40
2803,797,65,1,674.91
2804,798,66,4,516.58
2805,798,116,3,719.69
2806,798,39,2,713.97
2807,798,76,2,667.06
2808,798,37,4,111.28
2809,799,43,2,178.28
2810,799,134,1,46.28
2811,799,18,5,87.57
2812,800,147,2,633.24
2813,801,141,2,548.90
2814,801,121,2,227.66
2815,801,109,1,755.12
2816,802,155,1,876.07
2817,802,183,1,985.50
2818,803,69,2,895.57
2819,804,32,3,171.87
2820,804,200,2,192.04
2821,804,119,2,849.76
2822,804,142,5,972.94
2823,804,195,2,868.68
2824,805,3,2,381.58
2825,805,84,3,761.72
2826,806,6,2,985.41
2827,806,129,2,571.18
2828,806,130,1,229.30
2829,806,15,4,527.35
2830,806,101,2,624.35
2831,807,62,3,899.63
2832,807,156,5,806.56
2833,808,119,2,849.76
2834,808,63,1,206.65
2835,808,117,2,823.39
2836,809,164,1,513.25
2837,809,156,1,806.56
2838,810,35,5,802.85
2839,810,1,4,272.55
2840,810,74,4,55.50
2841,810,118,5,26.71
2842,811,186,5,18.32
2843,811,104,3,169.31
2844,811,135,5,231.06
2845,811,120,5,767.61
2846,811,166,4,270.45
2847,812,135,5,231.06
2848,812,105,4,929.33
2849,812,43,2,178.28
2850,813,53,1,328.98
2851,814,95,4,848.82
2852,814,77,4,935.02
2853,814,30,3,366.76
2854,814,155,3,876.07
2855,814,106,1,576.94
2856,815,125,1,228.57
2857,815,51,2,765.92
2858,815,193,4,815.67
2859,816,193,2,815.67
2860,816,38,3,117.01
2861,816,116,4,719.69
2862,816,152,2,140.88
2863,816,195,2,868.68
2864,816,192,1,258.45
2865,817,113,4,899.29
2866,817,65,4,674.91
2867,818,183,4,985.50
2868,818,120,2,767.61
2869,818,96,4,673.54
2870,818,53,1,328.98
2871,819,38,1,117.01
2872,819,164,3,513.25
2873,820,14,4,350.34
2874,820,90,4,660.94
2875,820,120,1,767.61
2876,821,76,1,667.06
2877,821,91,4,403.88
2878,821,132,1,610.55
2879,821,142,3,972.94
2880,821,123,3,14.97
2881,822,80,2,127.51
2882,822,130,1,229.30
2883,823,38,5,117.01
2884,824,16,2,88.16
2885,824,7,5,63.01
2886,824,131,3,485.14
2887,825,115,4,830.45
2888,826,157,5,482.36
2889,826,118,3,26.71
2890,826,89,3,589.26
2891,827,14,1,350.34
2892,827,133,4,84.64
2893,827,150,4,151.28
2894,828,196,5,331.83
2895,828,132,5,610.55
2896,828,10,5,35.47
2897,828,171,1,706.58
2898,829,97,4,71.40
2899,829,85,3,115.25
2900,830,37,2,111.28
2901,830,196,1,331.83
2902,831,99,1,786.45
2903,831,71,3,887.25
2904,831,101,1,624.35
2905,831,57,2,236.12
2906,831,11,2,403.48
2907,832,146,4,169.62
2908,832,50,5,67.42
2909,832,107,5,77.48
2910,832,39,3,713.97
2911,833,1,2,272.55
2912,833,17,1,759.61
2913,834,187,2,863.21
2914,834,124,4,744.01
2915,834,17,2,759.61
2916,835,127,5,337.53
2917,835,30,3,366.76
2918,835,21,4,158.14
2919,835,172,3,817.35
2920,835,118,5,26.71
2921,835,88,5,661.86
2922,836,190,5,243.44
2923,836,85,2,115.25
2924,836,162,5,559.35
2925,836,171,5,706.58
2926,836,84,3,761.72
2927,837,200,4,192.04
2928,837,63,3,206.65
2929,837,58,3,372.92
2930,837,6,5,985.41
2931,837,112,3,521.69
2932,838,186,3,18.32
2933,838,104,3,169.31
2934,838,14,1,350.34
2935,838,152,2,140.88
2936,839,58,1,372.92
2937,839,57,5,236.12
2938,839,64,5,168.76
2939,839,119,3,849.76
2940,839,40,4,858.73
2941,840,103,2,182.05
2942,840,108,2,228.98
2943,840,146,5,169.62
2944,840,85,4,115.25
2945,840,77,1,935.02
2946,840,21,3,158.14
2947,841,112,4,521.69
2948,842,40,3,858.73
2949,842,107,3,77.48
2950,842,122,1,888.10
2951,842,8,3,245.16
2952,843,125,4,228.57
2953,843,126,5,554.16
2954,844,104,2,169.31
2955,844,111,3,798.23
2956,845,157,3,482.36
2957,845,43,2,178.28
2958,846,84,1,761.72
2959,846,152,1,140.88
2960,846,97,1,71.40
2961,846,22,2,540.27
2962,846,26,5,870.20
2963,847,127,2,337.53
2964,847,24,1,890.67
2965,847,179,1,226.37
2966,847,166,4,270.45
2967,848,9,3,13.77
2968,848,35,3,802.85
2969,849,176,1,125.10
2970,849,180,2,738.06
2971,849,92,3,703.00
2972,849,171,3,706.58
2973,849,147,1,633.24
2974,849,23,1,180.47
2975,850,22,2,540.27
2976,850,11,4,403.48
2977,850,158,4,15.40
2978,850,1,1,272.55
2979,850,50,3,67.42
2980,851,75,3,527.86
2981,851,158,2,15.40
2982,851,135,1,231.06
2983,851,19,4,729.82
2984,851,157,5,482.36
2985,852,41,5,502.39
2986,852,165,1,964.91
2987,852,199,4,888.80
2988,853,58,3,372.92
2989,853,177,2,955.88
2990,853,73,4,38.52
2991,853,9,4,13.77
2992,853,101,3,624.35
2993,854,79,4,242.64
2994,854,76,2,667.06
2995,854,168,3,209.68
2996,854,181,3,781.14
2997,854,103,2,182.05
2998,855,119,2,849.76
2999,855,39,1,713.97
3000,856,16,5,88.16
3001,857,38,1,117.01
3002,858,33,3,171.27
3003,858,39,3,713.97
3004,858,186,3,18.32
3005,858,19,5,729.82
3006,859,184,4,752.66
3007,859,124,4,744.01
3008,860,165,5,964.91
3009,861,151,1,688.73
3010,861,78,3,248.47
3011,861,182,2,858.51
3012,861,54,4,696.58
3013,861,122,2,888.10
3014,861,168,3,209.68
3015,862,13,1,233.97
3016,863,100,4,957.12
3017,863,48,4,872.13
3018,863,128,3,201.55
3019,864,35,4,802.85
3020,864,84,3,761.72
3021,864,191,5,19.63
3022,864,182,2,858.51
3023,865,43,3,178.28
3024,866,24,1,890.67
3025,866,125,2,228.57
3026,866,86,2,614.73
3027,866,38,5,117.01
3028,867,127,4,337.53
3029,867,72,1,594.83
3030,867,52,1,965.66
3031,867,185,3,861.79
3032,867,47,3,202.59
3033,868,96,5,673.54
3034,868,87,2,759.57
3035,868,1,2,272.55
3036,868,27,2,447.29
3037,868,124,3,744.01
3038,869,169,4,177.78
3039,869,189,5,188.08
3040,869,191,5,19.63
3041,869,130,5,229.30
3042,869,71,5,887.25
3043,869,136,2,507.14
3044,870,198,5,170.37
3045,870,188,5,192.06
3046,870,11,3,403.48
3047,870,117,5,823.39
3048,871,12,4,886.63
3049,871,73,5,38.52
3050,871,86,1,614.73
3051,871,5,4,348.38
3052,872,119,3,849.76
3053,872,156,5,806.56
3054,872,147,2,633.24
3055,872,60,4,386.44
3056,873,77,2,935.02
3057,873,167,5,659.60
3058,873,10,3,35.47
3059,874,68,1,741.14
3060,874,2,2,392.07
3061,874,136,4,507.14
3062,874,59,2,994.72
3063,875,1,3,272.55
3064,875,111,5,798.23
3065,875,13,5,233.97
3066,875,20,4,283.43
3067,876,129,3,571.18
3068,877,170,5,781.87
3069,877,14,5,350.34
3070,877,128,3,201.55
3071,877,149,1,94.88
3072,877,55,2,825.60
3073,878,144,5,647.03
3074,878,186,2,18.32
3075,878,85,1,115.25
3076,878,46,4,301.10
3077,879,85,2,115.25
3078,880,6,3,985.41
3079,880,26,2,870.20
3080,880,34,3,655.06
3081,880,192,3,258.45
3082,881,42,2,729.27
3083,881,110,3,247.93
3084,881,53,1,328.98
3085,881,187,3,863.21
3086,882,139,1,214.70
3087,882,178,1,676.95
3088,882,141,2,548.90
3089,883,1,2,272.55
3090,884,200,3,192.04
3091,885,30,4,366.76
3092,885,196,3,331.83
3093,886,129,5,571.18
3094,887,131,5,485.14
3095,887,32,3,171.87
3096,887,124,1,744.01
3097,887,172,3,817.35
3098,888,91,2,403.88
3099,889,49,1,863.76
3100,889,140,5,980.77
3101,889,65,1,674.91
3102,889,186,1,18.32
3103,890,38,2,117.01
3104,890,88,5,661.86
3105,891,137,1,187.34
3106,891,50,3,67.42
3107,891,123,4,14.97
3108,891,194,4,366.69
3109,891,162,1,559.35
3110,891,90,5,660.94
3111,892,55,4,825.60
3112,892,43,5,178.28
3113,892,49,1,863.76
3114,892,159,2,657.99
3115,893,200,3,192.04
3116,893,127,3,337.53
3117,893,143,2,608.16
3118,893,198,1,170.37
3119,893,118,1,26.71
3120,893,100,4,957.12
3121,894,1,3,272.55
3122,894,147,1,633.24
3123,895,96,3,673.54
3124,895,167,4,659.60
3125,895,87,1,759.57
3126,895,107,2,77.48
3127,895,192,1,258.45
3128,895,2,5,392.07
3129,896,144,4,647.03
3130,896,197,4,957.02
3131,896,30,5,366.76
3132,896,152,5,140.88
3133,896,35,3,802.85
3134,897,160,1,655.05
3135,898,82,1,674.75
3136,898,63,1,206.65
3137,898,80,1,127.51
3138,898,138,3,226.62
3139,898,109,2,755.12
3140,898,76,3,667.06
3141,899,40,1,858.73
3142,899,72,5,594.83
3143,899,88,3,661.86
3144,899,106,1,576.94
3145,900,79,1,242.64
3146,900,190,1,243.44
3147,900,77,3,935.02
3148,900,105,3,929.33
3149,901,183,2,985.50
3150,901,24,5,890.67
3151,902,154,3,662.79
3152,902,26,3,870.20
3153,902,93,3,627.92
3154,902,30,1,366.76
3155,902,25,2,378.71
3156,903,55,3,825.60
3157,903,150,3,151.28
3158,903,21,5,158.14
3159,903,60,5,386.44
3160,903,13,1,233.97
3161,904,141,3,548.90
3162,904,148,1,188.23
3163,904,177,4,955.88
3164,904,140,1,980.77
3165,904,77,3,935.02
3166,904,142,4,972.94
3167,905,169,3,177.78
3168,906,190,1,243.44
3169,906,14,1,350.34
3170,906,36,5,382.70
3171,907,28,4,793.57
3172,908,121,3,227.66
3173,909,139,5,214.70
3174,909,28,5,793.57
3175,909,68,2,741.14
3176,909,41,1,502.39
3177,910,44,5,743.50
3178,910,48,1,872.13
3179,910,167,1,659.60
3180,911,56,2,689.90
3181,911,187,5,863.21
3182,911,182,2,858.51
3183,911,33,4,171.27
3184,912,175,5,488.78
3185,913,148,2,188.23
3186,913,187,4,863.21
3187,913,199,5,888.80
3188,914,16,2,88.16
3189,914,111,5,798.23
3190,915,100,4,957.12
3191,915,50,5,67.42
3192,915,136,4,507.14
3193,915,75,5,527.86
3194,915,89,3,589.26
3195,915,35,3,802.85
3196,916,158,4,15.40
3197,916,32,3,171.87
3198,917,155,2,876.07
3199,917,128,3,201.55
3200,917,1,2,272.55
3201,917,30,5,366.76
3202,917,104,2,169.31
3203,917,152,5,140.88
3204,918,172,2,817.35
3205,919,183,2,985.50
3206,919,11,2,403.48
3207,920,12,2,886.63
3208,920,188,3,192.06
3209,920,19,1,729.82
3210,920,176,5,125.10
3211,920,102,1,727.66
3212,920,35,2,802.85
3213,921,29,2,200.83
3214,921,179,4,226.37
3215,921,4,2,82.96
3216,921,106,2,576.94
3217,921,28,1,793.57
3218,921,88,3,661.86
3219,922,106,5,576.94
3220,922,97,3,71.40
3221,922,169,4,177.78
3222,923,52,2,965.66
3223,923,163,2,865.18
3224,923,38,4,117.01
3225,923,53,4,328.98
3226,923,100,3,957.12
3227,923,91,4,403.88
3228,924,65,1,674.91
3229,925,119,4,849.76
3230,925,41,5,502.39
3231,925,16,3,88.16
3232,925,192,2,258.45
3233,926,29,3,200.83
3234,926,74,2,55.50
3235,926,37,4,111.28
3236,926,73,1,38.52
3237,927,196,4,331.83
3238,927,136,3,507.14
3239,927,17,3,759.61
3240,927,151,2,688.73
3241,928,52,4,965.66
3242,928,177,3,955.88
3243,928,71,2,887.25
3244,928,123,4,14.97
3245,929,113,1,899.29
3246,929,35,2,802.85
3247,930,125,2,228.57
3248,930,99,1,786.45
3249,930,57,3,236.12
3250,930,142,3,972.94
3251,930,131,5,485.14
3252,930,165,3,964.91
3253,931,26,4,870.20
3254,931,70,1,406.76
3255,931,169,1,177.78
3256,931,133,5,84.64
3257,931,80,1,127.51
3258,931,192,2,258.45
3259,932,65,5,674.91
3260,932,63,5,206.65
3261,932,194,5,366.69
3262,933,47,2,202.59
3263,933,161,1,403.47
3264,933,128,3,201.55
3265,933,136,5,507.14
3266,933,1,4,272.55
3267,934,88,1,661.86
3268,934,1,3,272.55
3269,934,124,4,744.01
3270,934,50,3,67.42
3271,934,48,3,872.13
3272,935,52,5,965.66
3273,935,161,5,403.47
3274,935,103,3,182.05
3275,935,172,1,817.35
3276,935,155,4,876.07
3277,936,160,1,655.05
3278,936,51,3,765.92
3279,936,63,3,206.65
3280,936,84,4,761.72
3281,937,137,4,187.34
3282,937,86,2,614.73
3283,938,144,1,647.03
3284,938,5,5,348.38
3285,938,177,2,955.88
3286,938,20,2,283.43
3287,939,12,5,886.63
3288,939,53,1,328.98
3289,939,120,1,767.61
3290,939,106,5,576.94
3291,940,184,2,752.66
3292,940,35,2,802.85
3293,940,57,3,236.12
3294,940,189,1,188.08
3295,941,66,1,516.58
3296,942,105,4,929.33
3297,942,31,2,40.25
3298,942,72,1,594.83
3299,942,165,3,964.91
3300,942,151,2,688.73
